"","CodeNames","CodeNums","FullNames","Sums"
"109","",0,"Cardiospermum halicacabum-type"," "
"110","",0,"Deinbollia"," "
"111","",0,"Blighia"," "
"112","",0,"Pancovia-type"," "
"113","",0,"Paullinia pinnata"," "
"114","",0,"Flabellaria-type paniculata"," "
"115","",0,"Parinari-type"," "
"116","",0,"Pycnanthus angolensis-type"," "
"117","",0,"Zanthoxylum"," "
"118","",0,"Clausena anisata"," "
"119","",0,"Commiphora"," "
"120","",0,"Canarium-type"," "
"121","",0,"Napoleona-type"," "
"122","",0,"Podocarpus"," "
"123","",0,"Syzygium-type"," "
"124","",0,"Olax"," "
"125","",0,"Dracaena-type"," "
"126","",0,"Erythroxylum"," "
"127","",0,"Tapinanthus-type"," "
"128","",0,"Dissotis"," "
"129","",0,"Adenodolichos-type"," "
"130","",0,"Desmodium-type"," "
"131","",0,"Dolichos-type"," "
"132","",0,"Tephrosia-type"," "
"133","",0,"Crotalaria-type"," "
"134","",0,"Borreria"," "
"135","",0,"Chassalia-type"," "
"136","",0,"Stachytarpheta-type"," "
"137","",0,"Cnestis ferruginea-type"," "
"138","",0,"Tetracera alnifolia-type"," "
"139","",0,"Hygrophila-type"," "
"140","",0,"Justicia-type"," "
"141","",0,"Scoparia-type dulcis"," "
"142","",0,"Hyptis-type"," "
"143","",0,"Jasminum-type"," "
"144","",0,"Talinum-type"," "
"145","",0,"Polygala-type"," "
"146","",0,"Ipomoea-type"," "
"147","",0,"Sesamum"," "
"148","",0,"Gynandropsis-type"," "
"149","",0,"Croton"," "
"150","",0,"Hippocratea-type"," "
"151","",0,"Commelina-type"," "
"152","",0,"Malvaceae undiff."," "
"153","",0,"Momordica-type"," "
"154","",0,"Luffa-type cylindrica"," "
"155","",0,"Cucurbitaceae undiff."," "
"156","",0,"Citrullus"," "
"157","",0,"Asclepiadaceae undiff."," "
"158","",0,"Caryophyllaceae undiff."," "
"159","",0,"Cordia"," "
"160","",0,"Amaranthaceae/Chenopodiaceae"," "
"161","",0,"Poaceae"," "
"162","",0,"Cyperaceae"," "
"163","",0,"Asteraceae echinulee"," "
"164","",0,"Polygonum pulchrum-type"," "
"165","",0,"Ludwigia-type"," "
"166","",0,"Jussiaea-type"," "
"167","",0,"Drosera"," "
"168","",0,"Typha"," "
"169","",0,"Nymphea"," "
"170","",0,"Araceae"," "
"171","",0,"Crinum-type natans"," "
"172","",0,"Cyrtosperma-type"," "
"173","",0,"Anchomanes-type"," "
"174","",0,"Dinoflagelle"," "
"175","",0,"Spores monoletes"," "
"176","",0,"Lonchitis-type"," "
"177","",0,"Spores triletes"," "
"178","",0,"Pityrogramma"," "
"179","",0,"Indetermines"," "
"180","",0,"Indeterminables"," "
"181","Chron1",0,"Sample age"," "
"182","Chron10",0,"Sample age"," "
"183","Chron20",0,"Sample age"," "
